field_key,field_title,row_id,suggested_key,suggested_cosine,suggested_nli,suggested_combined,delta_cosine,delta_nli,delta_combined
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
interventions_during_todays_session,Interventions during today's session,1727,,0.0,0.0,0.0,,,
response_to_interventions,Response to Interventions,1728,,,,,,,
overall_progress,Overall Progress towards Goals and Objectives,1729,,,,,,,
problems_identified_addressed,New problems identified are being addressed as part of treatment services,1730,,,,,,,
problems_identified_addressed_comments,comments,1731,,,,,,,
client_progress_recovery,Please rate how you feel you have progressed in your recovery,1732,,,,,,,
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
not_applicable_explain,Explain Not Applicable answer from previous question,1733,not_applicable_answer_previous_question,0.9403060078620911,0.978515625,0.9555898547172545,0.10585004091262817,0.01171875,0.06819752454757688
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
service_recommendation_plan,Service Recommendation / Plan,1734,,0.0,0.0,0.0,,,
