field_key,field_title,validity_stats,token_valid_ratio,char_valid_ratio,valid_tokens,invalid_tokens,tokens,token_validity_ratio_label,camel_case_flag,snake_case_flag,clean_word_flag,missing_field_title
medication_risks_benefits,Medication Risks and Benefits,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['medication', 'risks', 'benefits'], 'invalid_tokens': [], 'tokens': ['medication', 'risks', 'benefits']}",1.0,1.0,"['medication', 'risks', 'benefits']",[],"['medication', 'risks', 'benefits']",VALID,False,True,False,False
treatment_plan,Plan,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['treatment', 'plan'], 'invalid_tokens': [], 'tokens': ['treatment', 'plan']}",1.0,1.0,"['treatment', 'plan']",[],"['treatment', 'plan']",VALID,False,True,False,False
purpose_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['purpose', 'text'], 'invalid_tokens': [], 'tokens': ['purpose', 'text']}",1.0,1.0,"['purpose', 'text']",[],"['purpose', 'text']",VALID,False,True,False,True
activity_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['activity', 'text'], 'invalid_tokens': [], 'tokens': ['activity', 'text']}",1.0,1.0,"['activity', 'text']",[],"['activity', 'text']",VALID,False,True,False,True
response_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response', 'text'], 'invalid_tokens': [], 'tokens': ['response', 'text']}",1.0,1.0,"['response', 'text']",[],"['response', 'text']",VALID,False,True,False,True
overall_outcome_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['overall', 'outcome', 'text'], 'invalid_tokens': [], 'tokens': ['overall', 'outcome', 'text']}",1.0,1.0,"['overall', 'outcome', 'text']",[],"['overall', 'outcome', 'text']",VALID,False,True,False,True
individual_response,Individual's Response to Intervention,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['individual', 'response'], 'invalid_tokens': [], 'tokens': ['individual', 'response']}",1.0,1.0,"['individual', 'response']",[],"['individual', 'response']",VALID,False,True,False,False
talked_about,What we talked about,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['talked', 'about'], 'invalid_tokens': [], 'tokens': ['talked', 'about']}",1.0,1.0,"['talked', 'about']",[],"['talked', 'about']",VALID,False,True,False,False
plans,Plans (Who will do what by when?),"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['plans'], 'invalid_tokens': [], 'tokens': ['plans']}",1.0,1.0,['plans'],[],['plans'],VALID,False,False,False,False
summary_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['summary', 'text'], 'invalid_tokens': [], 'tokens': ['summary', 'text']}",1.0,1.0,"['summary', 'text']",[],"['summary', 'text']",VALID,False,True,False,True
response,Client Response and Participation,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
planning,Discharge Planning/Follow Up,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['planning'], 'invalid_tokens': [], 'tokens': ['planning']}",1.0,1.0,['planning'],[],['planning'],VALID,False,False,False,False
purpose,Overall Purpose,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['purpose'], 'invalid_tokens': [], 'tokens': ['purpose']}",1.0,1.0,['purpose'],[],['purpose'],VALID,False,False,False,False
focus,Focus of Session,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['focus'], 'invalid_tokens': [], 'tokens': ['focus']}",1.0,1.0,['focus'],[],['focus'],VALID,False,False,False,False
mse,Mental Status Exam,"{'token_valid_ratio': 0.0, 'char_valid_ratio': 0.0, 'valid_tokens': [], 'invalid_tokens': ['mse'], 'tokens': ['mse']}",0.0,0.0,[],['mse'],['mse'],INVALID,False,False,False,False
service,Service and Intervention Narrative,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['service'], 'invalid_tokens': [], 'tokens': ['service']}",1.0,1.0,['service'],[],['service'],VALID,False,False,False,False
response,Client Response and Participation,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
planning,Discharge Planning/Follow Up,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['planning'], 'invalid_tokens': [], 'tokens': ['planning']}",1.0,1.0,['planning'],[],['planning'],VALID,False,False,False,False
symptoms_text,Symptoms/Risk Factors,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['symptoms', 'text'], 'invalid_tokens': [], 'tokens': ['symptoms', 'text']}",1.0,1.0,"['symptoms', 'text']",[],"['symptoms', 'text']",VALID,False,True,False,False
intervention_text,Intervention,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['intervention', 'text'], 'invalid_tokens': [], 'tokens': ['intervention', 'text']}",1.0,1.0,"['intervention', 'text']",[],"['intervention', 'text']",VALID,False,True,False,False
response_text,Client response to intervention,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response', 'text'], 'invalid_tokens': [], 'tokens': ['response', 'text']}",1.0,1.0,"['response', 'text']",[],"['response', 'text']",VALID,False,True,False,False
topicscovered_text,Topics Covered During SUD Treatment,"{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.2353, 'valid_tokens': ['text'], 'invalid_tokens': ['topicscovered'], 'tokens': ['topicscovered', 'text']}",0.5,0.2353,['text'],['topicscovered'],"['topicscovered', 'text']",INVALID,False,True,False,False
progress_text,Progress Made Towards Goals,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['progress', 'text'], 'invalid_tokens': [], 'tokens': ['progress', 'text']}",1.0,1.0,"['progress', 'text']",[],"['progress', 'text']",VALID,False,True,False,False
intervention_text,Intervention for Encounter,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['intervention', 'text'], 'invalid_tokens': [], 'tokens': ['intervention', 'text']}",1.0,1.0,"['intervention', 'text']",[],"['intervention', 'text']",VALID,False,True,False,False
response_text,Client Response to Intervention During Encounter,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response', 'text'], 'invalid_tokens': [], 'tokens': ['response', 'text']}",1.0,1.0,"['response', 'text']",[],"['response', 'text']",VALID,False,True,False,False
Goals,Goals and Objectives Targeted in the Session,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['goals'], 'invalid_tokens': [], 'tokens': ['goals']}",1.0,1.0,['goals'],[],['goals'],VALID,False,False,True,False
Response,Clients Response or Reaction to Treatment Intervention(s),"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,True,False
Observations,Significant Observations/Observation of Risk to Self or Others,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['observations'], 'invalid_tokens': [], 'tokens': ['observations']}",1.0,1.0,['observations'],[],['observations'],VALID,False,False,True,False
goals,Goals,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['goals'], 'invalid_tokens': [], 'tokens': ['goals']}",1.0,1.0,['goals'],[],['goals'],VALID,False,False,False,False
intervention_continued,Intervention Continued,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['intervention', 'continued'], 'invalid_tokens': [], 'tokens': ['intervention', 'continued']}",1.0,1.0,"['intervention', 'continued']",[],"['intervention', 'continued']",VALID,False,True,False,False
Update_Assessment,Update/Assessment,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['update', 'assessment'], 'invalid_tokens': [], 'tokens': ['update', 'assessment']}",1.0,1.0,"['update', 'assessment']",[],"['update', 'assessment']",VALID,False,True,False,False
InterventionTB,Intervention,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['intervention', 'tb'], 'invalid_tokens': [], 'tokens': ['intervention', 'tb']}",1.0,1.0,"['intervention', 'tb']",[],"['intervention', 'tb']",VALID,True,False,False,False
activity_1,Coordination Activity,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['activity', '1'], 'invalid_tokens': [], 'tokens': ['activity', '1']}",1.0,1.0,"['activity', '1']",[],"['activity', '1']",VALID,False,True,False,False
activity_2,Coordination Activity,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['activity', '2'], 'invalid_tokens': [], 'tokens': ['activity', '2']}",1.0,1.0,"['activity', '2']",[],"['activity', '2']",VALID,False,True,False,False
activity_3,Coordination Activity,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['activity', '3'], 'invalid_tokens': [], 'tokens': ['activity', '3']}",1.0,1.0,"['activity', '3']",[],"['activity', '3']",VALID,False,True,False,False
activity_4,Coordination Activity,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['activity', '4'], 'invalid_tokens': [], 'tokens': ['activity', '4']}",1.0,1.0,"['activity', '4']",[],"['activity', '4']",VALID,False,True,False,False
purpose_text,Purpose of this intervention,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['purpose', 'text'], 'invalid_tokens': [], 'tokens': ['purpose', 'text']}",1.0,1.0,"['purpose', 'text']",[],"['purpose', 'text']",VALID,False,True,False,False
medical_necessity_text,Medical Necessity,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['medical', 'necessity', 'text'], 'invalid_tokens': [], 'tokens': ['medical', 'necessity', 'text']}",1.0,1.0,"['medical', 'necessity', 'text']",[],"['medical', 'necessity', 'text']",VALID,False,True,False,False
staff_role_text,Staff role,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['staff', 'role', 'text'], 'invalid_tokens': [], 'tokens': ['staff', 'role', 'text']}",1.0,1.0,"['staff', 'role', 'text']",[],"['staff', 'role', 'text']",VALID,False,True,False,False
behavior_text,"Participant behavior, affect, response to interventions provided","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['behavior', 'text'], 'invalid_tokens': [], 'tokens': ['behavior', 'text']}",1.0,1.0,"['behavior', 'text']",[],"['behavior', 'text']",VALID,False,True,False,False
next_steps_text,Next steps,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['next', 'steps', 'text'], 'invalid_tokens': [], 'tokens': ['next', 'steps', 'text']}",1.0,1.0,"['next', 'steps', 'text']",[],"['next', 'steps', 'text']",VALID,False,True,False,False
comments_text,Comments,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['comments', 'text'], 'invalid_tokens': [], 'tokens': ['comments', 'text']}",1.0,1.0,"['comments', 'text']",[],"['comments', 'text']",VALID,False,True,False,False
clinintervention_progress,Clinical Intervention / Progress Towards Measurable Outcomes,"{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.3333, 'valid_tokens': ['progress'], 'invalid_tokens': ['clinintervention'], 'tokens': ['clinintervention', 'progress']}",0.5,0.3333,['progress'],['clinintervention'],"['clinintervention', 'progress']",INVALID,False,True,False,False
progress_note,Progress Note,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['progress', 'note'], 'invalid_tokens': [], 'tokens': ['progress', 'note']}",1.0,1.0,"['progress', 'note']",[],"['progress', 'note']",VALID,False,True,False,False
intervension_focus_of_session,"What was the focus of the session (i.e. alleviation of emotional disturbances, reversal or change of maladaptive Patterns or behaviors, encouragement of personality growth or development)?","{'token_valid_ratio': 0.75, 'char_valid_ratio': 0.5385, 'valid_tokens': ['focus', 'of', 'session'], 'invalid_tokens': ['intervension'], 'tokens': ['intervension', 'focus', 'of', 'session']}",0.75,0.5385,"['focus', 'of', 'session']",['intervension'],"['intervension', 'focus', 'of', 'session']",PARTIAL,False,True,False,False
describe_intervensions_provided,Describe the interventions provided.,"{'token_valid_ratio': 0.6667, 'char_valid_ratio': 0.5517, 'valid_tokens': ['describe', 'provided'], 'invalid_tokens': ['intervensions'], 'tokens': ['describe', 'intervensions', 'provided']}",0.6667,0.5517,"['describe', 'provided']",['intervensions'],"['describe', 'intervensions', 'provided']",PARTIAL,False,True,False,False
describe_clients_response,"Describe the client's response to the intervention, progress made toward goals and clients strengths. If progress is not being made, describe reasons and barriers to progress.","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['describe', 'clients', 'response'], 'invalid_tokens': [], 'tokens': ['describe', 'clients', 'response']}",1.0,1.0,"['describe', 'clients', 'response']",[],"['describe', 'clients', 'response']",VALID,False,True,False,False
document_the_plan,Document the plan. If there were barriers describe the plan to overcome the barriers.,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['document', 'the', 'plan'], 'invalid_tokens': [], 'tokens': ['document', 'the', 'plan']}",1.0,1.0,"['document', 'the', 'plan']",[],"['document', 'the', 'plan']",VALID,False,True,False,False
plan_from_last_service,Plan from Last Service,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['plan', 'from', 'last', 'service'], 'invalid_tokens': [], 'tokens': ['plan', 'from', 'last', 'service']}",1.0,1.0,"['plan', 'from', 'last', 'service']",[],"['plan', 'from', 'last', 'service']",VALID,False,True,False,False
employment_education,Employment/education goals addressed in this session,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['employment', 'education'], 'invalid_tokens': [], 'tokens': ['employment', 'education']}",1.0,1.0,"['employment', 'education']",[],"['employment', 'education']",VALID,False,True,False,False
narrative,Tobacco Cessation Services Provided:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['narrative'], 'invalid_tokens': [], 'tokens': ['narrative']}",1.0,1.0,['narrative'],[],['narrative'],VALID,False,False,False,False
response,Client response (and family if applicable) to session provided: Prompt client to restate to reflect learning:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
housing_intervention,Content / Intervention and Progress,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['housing', 'intervention'], 'invalid_tokens': [], 'tokens': ['housing', 'intervention']}",1.0,1.0,"['housing', 'intervention']",[],"['housing', 'intervention']",VALID,False,True,False,False
peer_intervention,Content / Intervention and Progress,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['peer', 'intervention'], 'invalid_tokens': [], 'tokens': ['peer', 'intervention']}",1.0,1.0,"['peer', 'intervention']",[],"['peer', 'intervention']",VALID,False,True,False,False
residential_progress,"Progress (or lack of) towards Treatment Plans, Goals, Objectives addressed by this Progress Note","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['residential', 'progress'], 'invalid_tokens': [], 'tokens': ['residential', 'progress']}",1.0,1.0,"['residential', 'progress']",[],"['residential', 'progress']",VALID,False,True,False,False
residential_assessment_plan,Case Manager's Assessment / Plan of Action,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['residential', 'assessment', 'plan'], 'invalid_tokens': [], 'tokens': ['residential', 'assessment', 'plan']}",1.0,1.0,"['residential', 'assessment', 'plan']",[],"['residential', 'assessment', 'plan']",VALID,False,True,False,False
lincoln_service,Service,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['lincoln', 'service'], 'invalid_tokens': [], 'tokens': ['lincoln', 'service']}",1.0,1.0,"['lincoln', 'service']",[],"['lincoln', 'service']",VALID,False,True,False,False
lincoln_next_steps,"Next Steps including, but not limited to, planned action steps by the provider or by the beneficiary, collaboration with the beneficiary, collaboration with other provider(s) and any update to the problem list as appropriate.","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['lincoln', 'next', 'steps'], 'invalid_tokens': [], 'tokens': ['lincoln', 'next', 'steps']}",1.0,1.0,"['lincoln', 'next', 'steps']",[],"['lincoln', 'next', 'steps']",VALID,False,True,False,False
summary_text,Summary,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['summary', 'text'], 'invalid_tokens': [], 'tokens': ['summary', 'text']}",1.0,1.0,"['summary', 'text']",[],"['summary', 'text']",VALID,False,True,False,False
additional_summary_text,Additional Summary,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['additional', 'summary', 'text'], 'invalid_tokens': [], 'tokens': ['additional', 'summary', 'text']}",1.0,1.0,"['additional', 'summary', 'text']",[],"['additional', 'summary', 'text']",VALID,False,True,False,False
psych_assessment_plan,Psych Assessment & Plan,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['psych', 'assessment', 'plan'], 'invalid_tokens': [], 'tokens': ['psych', 'assessment', 'plan']}",1.0,1.0,"['psych', 'assessment', 'plan']",[],"['psych', 'assessment', 'plan']",VALID,False,True,False,False
focus,"What was the focus of the session (i.e alleviation of emotional disturbances, reversal or change of maladaptive Patters or behaviors, encouragement of personality growth or development)?","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['focus'], 'invalid_tokens': [], 'tokens': ['focus']}",1.0,1.0,['focus'],[],['focus'],VALID,False,False,False,False
response,"Describe the client's response to the intervention, progress made toward goals and clients strengths. If progress is not being made, describe reasons and barrier to progress.","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
GoalTB,Client Goal Addressed (FACE TO FACE ONLY),"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['goal', 'tb'], 'invalid_tokens': [], 'tokens': ['goal', 'tb']}",1.0,1.0,"['goal', 'tb']",[],"['goal', 'tb']",VALID,True,False,False,False
InterventionTB,Staff Intervention (FACE TO FACE ONLY),"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['intervention', 'tb'], 'invalid_tokens': [], 'tokens': ['intervention', 'tb']}",1.0,1.0,"['intervention', 'tb']",[],"['intervention', 'tb']",VALID,True,False,False,False
ResponseTB,Client Response to Intervention (FACE TO FACE ONLY),"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response', 'tb'], 'invalid_tokens': [], 'tokens': ['response', 'tb']}",1.0,1.0,"['response', 'tb']",[],"['response', 'tb']",VALID,True,False,False,False
PlanTB,Plan (What are the next Steps):,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['plan', 'tb'], 'invalid_tokens': [], 'tokens': ['plan', 'tb']}",1.0,1.0,"['plan', 'tb']",[],"['plan', 'tb']",VALID,True,False,False,False
NotesTB,Notes:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['notes', 'tb'], 'invalid_tokens': [], 'tokens': ['notes', 'tb']}",1.0,1.0,"['notes', 'tb']",[],"['notes', 'tb']",VALID,True,False,False,False
if_yes,If Yes Specify:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['if', 'yes'], 'invalid_tokens': [], 'tokens': ['if', 'yes']}",1.0,1.0,"['if', 'yes']",[],"['if', 'yes']",VALID,False,True,False,False
purpose_of, Purpose of Visit:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['purpose', 'of'], 'invalid_tokens': [], 'tokens': ['purpose', 'of']}",1.0,1.0,"['purpose', 'of']",[],"['purpose', 'of']",VALID,False,True,False,False
behavioral_obs,Behavioral Observations:,"{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.7692, 'valid_tokens': ['behavioral'], 'invalid_tokens': ['obs'], 'tokens': ['behavioral', 'obs']}",0.5,0.7692,['behavioral'],['obs'],"['behavioral', 'obs']",INVALID,False,True,False,False
additional_comments,Additional Comments:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['additional', 'comments'], 'invalid_tokens': [], 'tokens': ['additional', 'comments']}",1.0,1.0,"['additional', 'comments']",[],"['additional', 'comments']",VALID,False,True,False,False
fyes_spec,If Yes Specify:,"{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.5, 'valid_tokens': ['spec'], 'invalid_tokens': ['fyes'], 'tokens': ['fyes', 'spec']}",0.5,0.5,['spec'],['fyes'],"['fyes', 'spec']",INVALID,False,True,False,False
findings_planemptytxt,Findings and Plan,"{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.4, 'valid_tokens': ['findings'], 'invalid_tokens': ['planemptytxt'], 'tokens': ['findings', 'planemptytxt']}",0.5,0.4,['findings'],['planemptytxt'],"['findings', 'planemptytxt']",INVALID,False,True,False,False
note_topics,Note On Topics Discussed Findings & Plan:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['note', 'topics'], 'invalid_tokens': [], 'tokens': ['note', 'topics']}",1.0,1.0,"['note', 'topics']",[],"['note', 'topics']",VALID,False,True,False,False
persons_involved, Persons involved in this event:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['persons', 'involved'], 'invalid_tokens': [], 'tokens': ['persons', 'involved']}",1.0,1.0,"['persons', 'involved']",[],"['persons', 'involved']",VALID,False,True,False,False
desc_activitytxt,Describe Individualized Activity,"{'token_valid_ratio': 0.0, 'char_valid_ratio': 0.0, 'valid_tokens': [], 'invalid_tokens': ['desc', 'activitytxt'], 'tokens': ['desc', 'activitytxt']}",0.0,0.0,[],"['desc', 'activitytxt']","['desc', 'activitytxt']",INVALID,False,True,False,False
situation_text,Situation,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['situation', 'text'], 'invalid_tokens': [], 'tokens': ['situation', 'text']}",1.0,1.0,"['situation', 'text']",[],"['situation', 'text']",VALID,False,True,False,False
intervention_text,Intervention,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['intervention', 'text'], 'invalid_tokens': [], 'tokens': ['intervention', 'text']}",1.0,1.0,"['intervention', 'text']",[],"['intervention', 'text']",VALID,False,True,False,False
response_text,Response,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response', 'text'], 'invalid_tokens': [], 'tokens': ['response', 'text']}",1.0,1.0,"['response', 'text']",[],"['response', 'text']",VALID,False,True,False,False
situation,Situation,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['situation'], 'invalid_tokens': [], 'tokens': ['situation']}",1.0,1.0,['situation'],[],['situation'],VALID,False,False,False,False
response,Client Response,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
appointment,Next Appointment Date/Time,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['appointment'], 'invalid_tokens': [], 'tokens': ['appointment']}",1.0,1.0,['appointment'],[],['appointment'],VALID,False,False,False,False
situation,Situation,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['situation'], 'invalid_tokens': [], 'tokens': ['situation']}",1.0,1.0,['situation'],[],['situation'],VALID,False,False,False,False
response,Client Response to Intervention,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
situation,Situation,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['situation'], 'invalid_tokens': [], 'tokens': ['situation']}",1.0,1.0,['situation'],[],['situation'],VALID,False,False,False,False
stage,List treatment stage,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['stage'], 'invalid_tokens': [], 'tokens': ['stage']}",1.0,1.0,['stage'],[],['stage'],VALID,False,False,False,False
response,Client Response to Intervention,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
referral,Referral,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['referral'], 'invalid_tokens': [], 'tokens': ['referral']}",1.0,1.0,['referral'],[],['referral'],VALID,False,False,False,False
whyreferred,"If referred, please explain why.","{'token_valid_ratio': 0.0, 'char_valid_ratio': 0.0, 'valid_tokens': [], 'invalid_tokens': ['whyreferred'], 'tokens': ['whyreferred']}",0.0,0.0,[],['whyreferred'],['whyreferred'],INVALID,False,False,False,False
appt,Next Appoint Date/Time,"{'token_valid_ratio': 0.0, 'char_valid_ratio': 0.0, 'valid_tokens': [], 'invalid_tokens': ['appt'], 'tokens': ['appt']}",0.0,0.0,[],['appt'],['appt'],INVALID,False,False,False,False
situation,Situation,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['situation'], 'invalid_tokens': [], 'tokens': ['situation']}",1.0,1.0,['situation'],[],['situation'],VALID,False,False,False,False
next_appointment,Next Appointment Date/Time,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['next', 'appointment'], 'invalid_tokens': [], 'tokens': ['next', 'appointment']}",1.0,1.0,"['next', 'appointment']",[],"['next', 'appointment']",VALID,False,True,False,False
situation,Situation,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['situation'], 'invalid_tokens': [], 'tokens': ['situation']}",1.0,1.0,['situation'],[],['situation'],VALID,False,False,False,False
response,Client Response,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
appt,Next Appointment Date/Time,"{'token_valid_ratio': 0.0, 'char_valid_ratio': 0.0, 'valid_tokens': [], 'invalid_tokens': ['appt'], 'tokens': ['appt']}",0.0,0.0,[],['appt'],['appt'],INVALID,False,False,False,False
nature_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['nature', 'text'], 'invalid_tokens': [], 'tokens': ['nature', 'text']}",1.0,1.0,"['nature', 'text']",[],"['nature', 'text']",VALID,False,True,False,True
men_stat_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['men', 'stat', 'text'], 'invalid_tokens': [], 'tokens': ['men', 'stat', 'text']}",1.0,1.0,"['men', 'stat', 'text']",[],"['men', 'stat', 'text']",VALID,False,True,False,True
