field_key,field_title,field_type,field_key_exists_in_library_flag,row_id,missing_field_title,token_valid_ratio,invalid_tokens,token_validity_ratio_label,containment_title,matched_tokens,key_tokens,title_tokens,containment_title_label,cosine_sim,cosine_verdict,nli_axis,nli_axis_label,len_ratio,facet_hard_mismatch,facet_partial_mismatch,facet_missing_context,facet_hidden_agent,facet_temporal_mismatch,facet_token_validity_issues,facet_title_missing,semantic_severity,structural_severity,final_severity,reasons
C_ManagementNotetxt,,textarea,False,2112,True,0.6667,['notetxt'],PARTIAL,0.0,[],"['notetxt', 'c', 'management']",['nan'],LOW,-0.06747329980134964,LOW,-0.08153654217419845,Uncertain,0.3333333333333333,True,False,False,False,False,True,True,0.25529704740733555,0.0,0.07658911422220066,"hard_mismatch, token_validity_issues, title_missing"
service_plan_text,,textarea,False,2114,True,1.0,[],VALID,0.0,[],"['service', 'plan', 'text']",['nan'],LOW,0.028534645214676857,LOW,-0.1337481865157022,Uncertain,0.3333333333333333,True,False,False,False,False,False,True,0.2684359376096924,0.0,0.08053078128290772,"hard_mismatch, title_missing"
tcm_service_text,,textarea,False,2116,True,0.6667,['tcm'],PARTIAL,0.0,[],"['service', 'tcm', 'text']",['nan'],LOW,0.053406406193971634,LOW,-0.0799431087648177,Uncertain,0.3333333333333333,True,False,False,False,False,True,True,0.2920389892287462,0.0,0.08761169676862386,"hard_mismatch, token_validity_issues, title_missing"
service,Service,textarea,False,2117,False,1.0,[],VALID,1.0,['service'],['service'],['service'],HIGH,1.0,HIGH,0.5697629014039202,Weak Match,1.0,False,False,False,False,False,False,False,0.8709288704211761,1.0,0.9612786611263527,
counseling_interventions,"""Therapeutic Interventions Provided""",textarea,False,2120,False,1.0,[],VALID,0.3333,['intervention'],"['intervention', 'counsel']","['intervention', 'provide', 'therapeutic']",LOW,0.7172106504440308,MEDIUM,-0.3054468916501617,Strong Contradiction,1.5,True,False,False,False,False,False,False,0.4568591276381607,1.0,0.8370577382914481,hard_mismatch
counseling_progress,Description of Service/Progress Towards Goals,textarea,False,2121,False,1.0,[],VALID,0.2,['progress'],"['progress', 'counsel']","['towards', 'progress', 'goal', 'service', 'description']",LOW,0.471061110496521,MEDIUM,-0.17458510627350524,Partial Contradiction,2.5,False,True,False,False,False,False,False,0.40894280126690474,1.0,0.8226828403800713,partial_mismatch
counseling_response,Client's/Other's response and insights to provider's intervention and recommendations,textarea,False,2122,False,1.0,[],VALID,0.1429,['response'],"['counsel', 'response']","['response', 'intervention', 'other', 'recommendation', 'provider', 'client', 'insight']",LOW,0.45510339736938477,MEDIUM,0.15803127044340418,Uncertain,3.0,False,True,False,True,False,False,False,0.4982304003438367,1.0,0.849469120103151,"partial_mismatch, hidden_agent"
counseling_plan,Additional Information/Plan (if applicable),textarea,False,2123,False,1.0,[],VALID,0.2,['plan'],"['counsel', 'plan']","['information', 'applicable', 'plan', 'if', 'additional']",LOW,0.4280337691307068,MEDIUM,-0.20129574744907724,Partial Contradiction,2.5,False,True,False,False,False,False,False,0.38802140650448885,1.0,0.8164064219513466,partial_mismatch
tbs_progress,Description of Service/Progress Towards Goals,textarea,False,2124,False,0.5,['tbs'],INVALID,0.2,['progress'],"['progress', 'tbs']","['towards', 'progress', 'goal', 'service', 'description']",LOW,0.4200887382030487,MEDIUM,-0.1443169977458203,Uncertain,2.5,False,True,False,False,False,True,False,0.40273152213716856,0.5,0.47081945664115055,"partial_mismatch, token_validity_issues"
tbs_intervention,Client's/Other's response and insights to provider's intervention and recommendations,textarea,False,2125,False,0.5,['tbs'],INVALID,0.1429,['intervention'],"['intervention', 'tbs']","['response', 'intervention', 'other', 'recommendation', 'provider', 'client', 'insight']",LOW,0.35371410846710205,LOW,-0.2497070934040774,Partial Contradiction,3.0,True,False,False,False,False,True,False,0.34549210451890744,0.5,0.4536476313556722,"hard_mismatch, token_validity_issues"
cpst_progress,Description of Service/Progress Towards Goals,textarea,False,2126,False,0.5,['cpst'],INVALID,0.2,['progress'],"['progress', 'cpst']","['towards', 'progress', 'goal', 'service', 'description']",LOW,0.37223419547080994,LOW,0.09490963996102265,Uncertain,2.5,True,False,False,False,False,True,False,0.4601431506295498,0.5,0.48804294518886493,"hard_mismatch, token_validity_issues"
cpst_intervention,Client's/Other's response and insights to provider's intervention and recommendations,textarea,False,2127,False,0.5,['cpst'],INVALID,0.1429,['intervention'],"['intervention', 'cpst']","['response', 'intervention', 'other', 'recommendation', 'provider', 'client', 'insight']",LOW,0.24620458483695984,LOW,0.06311224548637027,Uncertain,3.0,True,False,False,True,False,True,False,0.407085049096999,0.5,0.4721255147290997,"hard_mismatch, hidden_agent, token_validity_issues"
purpose,Purpose,textarea,False,2128,False,1.0,[],VALID,1.0,['purpose'],['purpose'],['purpose'],HIGH,1.0,HIGH,0.5531264022080038,Weak Match,1.0,False,False,False,False,False,False,False,0.865937920662401,1.0,0.9597813761987203,
Response,Response,textarea,False,2130,False,1.0,[],VALID,1.0,['response'],['response'],['response'],HIGH,1.0,HIGH,0.5032584695005451,Weak Match,1.0,False,False,False,False,False,False,False,0.8509775408501635,1.0,0.955293262255049,
relevant_text,Relevant issues reported,textarea,False,2133,False,1.0,[],VALID,0.3333,['relevant'],"['relevant', 'text']","['report', 'relevant', 'issue']",LOW,0.4121265709400177,MEDIUM,0.12915884916231235,Uncertain,1.5,False,True,False,False,False,False,False,0.49571562603069896,1.0,0.8487146878092097,partial_mismatch
objectives_text,Person's Report of Progress Towards Goals / Objectives Since Last Session,textarea,False,2135,False,1.0,[],VALID,0.1111,['objective'],"['objective', 'text']","['last', 'towards', 'since', 'report', 'session', 'person', 'progress', 'goal', 'objective']",LOW,0.22589996457099915,LOW,-0.06812918435275134,Uncertain,3.0,True,False,False,False,True,False,False,0.35844123406547435,1.0,0.8075323702196423,"hard_mismatch, temporal_mismatch"
narrative_text,Narrative/Interventions,textarea,False,2137,False,1.0,[],VALID,0.5,['narrative'],"['narrative', 'text']","['intervention', 'narrative']",PARTIAL,0.6242501139640808,MEDIUM,0.11151514766634085,Uncertain,1.0,False,False,False,False,False,False,False,0.5707295784891265,1.0,0.8712188735467379,
Narrative_text,,textarea,False,2141,True,1.0,[],VALID,0.0,[],"['narrative', 'text']",['nan'],LOW,0.11790229380130768,LOW,0.2469160636029961,Weak Match,0.5,True,False,False,False,False,False,True,0.40944550722129114,0.0,0.12283365216638734,"hard_mismatch, title_missing"
narrative_text,Narrative,textarea,False,2145,False,1.0,[],VALID,1.0,['narrative'],"['narrative', 'text']",['narrative'],HIGH,0.8065506815910339,MEDIUM,0.21273455660192653,Weak Match,0.5,False,False,False,False,False,False,False,0.7057855714578881,1.0,0.9117356714373663,
situation_text,"SITUATION - Current status, functioning, active symptoms",textarea,False,2147,False,1.0,[],VALID,0.1667,['situation'],"['situation', 'text']","['situation', 'current', 'status', 'symptom', 'function', 'active']",LOW,0.4340175986289978,MEDIUM,-0.05644225105841197,Uncertain,3.0,False,True,False,False,False,False,False,0.42994260427117575,1.0,0.8289827812813526,partial_mismatch
intervention_text,INTERVENTION - Intervention used to address the symptoms*,textarea,False,2149,False,1.0,[],VALID,0.25,['intervention'],"['intervention', 'text']","['intervention', 'symptom', 'use', 'address']",LOW,0.504330575466156,MEDIUM,0.1861246667133243,Uncertain,2.0,False,True,False,False,False,False,False,0.5321365726538441,1.0,0.8596409717961532,partial_mismatch
response_text,RESPONSE - Response of the Person to the intervention,textarea,False,2151,False,1.0,[],VALID,0.3333,['response'],"['text', 'response']","['intervention', 'person', 'response']",LOW,0.44398805499076843,MEDIUM,-0.015956219314439024,Uncertain,1.5,False,True,False,False,False,False,False,0.46173955070289885,1.0,0.8385218652108696,partial_mismatch
Narrative_text,,textarea,False,2155,True,1.0,[],VALID,0.0,[],"['narrative', 'text']",['nan'],LOW,0.11790229380130768,LOW,0.2469160636029961,Weak Match,0.5,True,False,False,False,False,False,True,0.40944550722129114,0.0,0.12283365216638734,"hard_mismatch, title_missing"
purposeofmeeting,Purpose of Meeting:,textarea,False,2158,False,0.0,['purposeofmeeting'],INVALID,0.0,[],['purposeofmeete'],"['purpose', 'meeting']",LOW,0.44586503505706787,MEDIUM,0.5141630206495443,Weak Match,2.0,False,True,False,False,False,True,False,0.5880084167119836,0.0,0.17640252501359507,"partial_mismatch, token_validity_issues"
response,Client Response:,textarea,False,2160,False,1.0,[],VALID,0.5,['response'],['response'],"['response', 'client']",PARTIAL,0.5405397415161133,MEDIUM,0.451506805735813,Weak Match,2.0,False,False,True,True,False,False,False,0.6476139641755779,1.0,0.8942841892526734,"missing_context, hidden_agent"
purpose_text,PURPOSE: Directly relates to community support objective from IPC / ISA / One Plan.,textarea,False,2163,False,1.0,[],VALID,0.1,['purpose'],"['purpose', 'text']","['community', 'plan', 'isa', 'directly', 'objective', 'one', 'purpose', 'support', 'relate', 'ipc']",LOW,0.18394185602664948,LOW,-0.09130577760003625,Uncertain,3.0,True,False,False,False,False,False,False,0.33779082352798395,1.0,0.8013372470583952,hard_mismatch
activity_text,ACTIVITY: Describe the activity that relates to the service intervention. ,textarea,False,2165,False,1.0,[],VALID,0.2,['activity'],"['text', 'activity']","['intervention', 'activity', 'service', 'describe', 'relate']",LOW,0.34308257699012756,LOW,0.18686685080730012,Uncertain,2.5,True,False,False,False,False,False,False,0.4789848283392283,1.0,0.8436954485017685,hard_mismatch
other_text,Other Evidence Based Practice/promising practice (not otherwise listed):,textarea,False,2170,False,1.0,[],VALID,0.125,['other'],"['other', 'text']","['practice', 'other', 'promise', 'base', 'otherwise', 'list', 'not', 'evidence']",LOW,0.11697012186050415,LOW,-0.08914644070593154,Uncertain,3.0,True,False,False,False,False,False,False,0.3208471043463718,1.0,0.7962541313039115,hard_mismatch
response_text,RESPONSE: Individuals response to the service activity.,textarea,False,2172,False,1.0,[],VALID,0.25,['response'],"['text', 'response']","['activity', 'individual', 'service', 'response']",LOW,0.3634854555130005,LOW,-0.1257168503532957,Uncertain,2.0,True,False,False,False,False,False,False,0.39633058154791145,1.0,0.8188991744643734,hard_mismatch
overall_text,OVERALL OUTCOME: Progress toward objective & plan for next service.*,textarea,False,2175,False,1.0,[],VALID,0.125,['overall'],"['overall', 'text']","['next', 'outcome', 'toward', 'plan', 'overall', 'objective', 'progress', 'service']",LOW,0.21645307540893555,LOW,0.06014445303305819,Uncertain,3.0,True,False,False,False,True,False,False,0.39547925853259813,1.0,0.8186437775597794,"hard_mismatch, temporal_mismatch"
chief_complaint,Subjective/Chief Concern,textarea,False,2176,False,1.0,[],VALID,0.3333,['chief'],"['complaint', 'chief']","['subjective', 'concern', 'chief']",LOW,0.4974116384983063,MEDIUM,-0.4646397661262729,Strong Contradiction,1.5,True,False,False,False,False,False,False,0.34316156171160994,1.0,0.8029484685134829,hard_mismatch
medication_effects,Medication Adverse Effects,textarea,False,2177,False,1.0,[],VALID,0.6667,"['effect', 'medication']","['effect', 'medication']","['adverse', 'effect', 'medication']",PARTIAL,0.7316396236419678,MEDIUM,0.2887463530813498,Weak Match,1.5,False,False,True,False,False,False,False,0.6727857930169953,1.0,0.9018357379050985,missing_context
review_of_systems,Review of Systems/Medical Issues,textarea,False,2178,False,1.0,[],VALID,0.5,"['system', 'review']","['system', 'review']","['medical', 'system', 'review', 'issue']",PARTIAL,0.7059930562973022,MEDIUM,0.7251589876867635,Exact Match,2.0,False,False,False,False,False,False,False,0.7793456131952198,1.0,0.9338036839585659,
objective,Objective,textarea,False,2179,False,1.0,[],VALID,1.0,['objective'],['objective'],['objective'],HIGH,1.0,HIGH,0.4291059932302803,Weak Match,1.0,False,False,False,False,False,False,False,0.828731797969084,1.0,0.9486195393907252,
psych_assessment,Assessment,textarea,False,2180,False,1.0,[],VALID,1.0,['assessment'],"['psych', 'assessment']",['assessment'],HIGH,0.6356517672538757,MEDIUM,-0.0008092953382938126,Uncertain,0.5,False,False,False,False,False,False,False,0.5904527415746745,1.0,0.8771358224724023,
medication_risks_benefits,Medication Risks and Benefits,textarea,False,2181,False,1.0,[],VALID,1.0,"['benefit', 'medication', 'risk']","['benefit', 'medication', 'risk']","['benefit', 'medication', 'risk']",HIGH,1.0000001192092896,HIGH,0.7706941459228535,Exact Match,1.0,False,False,False,False,False,False,False,0.9312082795396429,1.0,0.9793624838618928,
treatment_plan,Plan,textarea,False,2182,False,1.0,[],VALID,1.0,['plan'],"['plan', 'treatment']",['plan'],HIGH,0.615057647228241,MEDIUM,0.008769990696635706,Uncertain,0.5,False,False,False,False,False,False,False,0.5871482913774629,1.0,0.8761444874132388,
purpose_text,,textarea,False,2184,True,1.0,[],VALID,0.0,[],"['purpose', 'text']",['nan'],LOW,0.15694685280323029,LOW,0.04452715874659392,Uncertain,0.5,True,False,False,False,False,False,True,0.3604422034649472,0.0,0.10813266103948416,"hard_mismatch, title_missing"
activity_text,,textarea,False,2186,True,1.0,[],VALID,0.0,[],"['text', 'activity']",['nan'],LOW,0.12061003595590591,LOW,0.060414744199281785,Uncertain,0.5,True,False,False,False,False,False,True,0.3543074340465563,0.0,0.10629223021396689,"hard_mismatch, title_missing"
response_text,,textarea,False,2188,True,1.0,[],VALID,0.0,[],"['text', 'response']",['nan'],LOW,0.14558503031730652,LOW,0.11224346104333066,Uncertain,0.5,True,False,False,False,False,False,True,0.3773485474081912,0.0,0.11320456422245735,"hard_mismatch, title_missing"
overall_outcome_text,,textarea,False,2190,True,1.0,[],VALID,0.0,[],"['overall', 'outcome', 'text']",['nan'],LOW,0.10344771295785904,LOW,-0.11924152523901657,Uncertain,0.3333333333333333,True,False,False,False,False,False,True,0.29526185631565277,0.0,0.08857855689469583,"hard_mismatch, title_missing"
individual_response,Individual's Response to Intervention,textarea,False,2209,False,1.0,[],VALID,0.6667,"['individual', 'response']","['individual', 'response']","['intervention', 'individual', 'response']",PARTIAL,0.6729080080986023,MEDIUM,0.7646424709439742,Exact Match,1.5,False,False,False,False,False,False,False,0.797935143712773,1.0,0.9393805431138318,
talked_about,What we talked about,textarea,False,2210,False,1.0,[],VALID,0.5,"['talk', 'about']","['talk', 'about']","['what', 'we', 'talk', 'about']",PARTIAL,0.8069781064987183,MEDIUM,0.859374134786032,Exact Match,2.0,False,False,False,False,False,False,False,0.849905672385425,1.0,0.9549717017156274,
plans,Plans (Who will do what by when?),textarea,False,2212,False,1.0,[],VALID,0.1667,['plan'],['plan'],"['will', 'when', 'who', 'what', 'plan', 'do']",LOW,0.5856207609176636,MEDIUM,0.40812625596431573,Weak Match,3.0,False,True,False,False,False,False,False,0.6147941050645938,1.0,0.8844382315193781,partial_mismatch
summary_text,,textarea,False,2214,True,1.0,[],VALID,0.0,[],"['summary', 'text']",['nan'],LOW,0.10288527607917786,LOW,0.1534114778675826,Uncertain,0.5,True,False,False,False,False,False,True,0.3768890261840281,0.0,0.11306670785520842,"hard_mismatch, title_missing"
response,Client Response and Participation,textarea,False,2216,False,1.0,[],VALID,0.3333,['response'],['response'],"['response', 'participation', 'client']",LOW,0.44452399015426636,MEDIUM,0.222155383846509,Weak Match,3.0,False,True,False,True,False,False,False,0.5333338122002326,1.0,0.8600001436600697,"partial_mismatch, hidden_agent"
planning,Discharge Planning/Follow Up,textarea,False,2217,False,1.0,[],VALID,0.25,['plan'],['plan'],"['up', 'discharge', 'follow', 'plan']",LOW,0.3691273629665375,LOW,0.1884234520324621,Uncertain,3.0,True,False,False,False,False,False,False,0.4922652444996999,1.0,0.84767957334991,hard_mismatch
purpose,Overall Purpose,textarea,False,2218,False,1.0,[],VALID,0.5,['purpose'],['purpose'],"['overall', 'purpose']",PARTIAL,0.7377452254295349,MEDIUM,0.4959040780928338,Weak Match,2.0,False,False,True,False,False,False,False,0.7200947910567106,1.0,0.9160284373170131,missing_context
focus,Focus of Session,textarea,False,2221,False,1.0,[],VALID,0.5,['focus'],['focus'],"['focus', 'session']",PARTIAL,0.6723971962928772,MEDIUM,0.36914130975271314,Weak Match,2.0,False,False,True,False,True,False,False,0.6624615518136772,1.0,0.8987384655441031,"missing_context, temporal_mismatch"
mse,Mental Status Exam,textarea,False,2222,False,0.0,['mse'],INVALID,0.0,[],['mse'],"['status', 'mental', 'exam']",LOW,0.19404354691505432,LOW,0.07857511475901267,Uncertain,3.0,True,False,False,False,False,True,False,0.38178559850222005,0.0,0.11453567955066601,"hard_mismatch, token_validity_issues"
service,Service and Intervention Narrative,textarea,False,2223,False,1.0,[],VALID,0.3333,['service'],['service'],"['intervention', 'service', 'narrative']",LOW,0.5317730903625488,MEDIUM,0.2481038871476515,Weak Match,3.0,False,True,False,False,False,False,False,0.5672930932530601,1.0,0.8701879279759179,partial_mismatch
response,Client Response and Participation,textarea,False,2224,False,1.0,[],VALID,0.3333,['response'],['response'],"['response', 'participation', 'client']",LOW,0.44452399015426636,MEDIUM,0.222155383846509,Weak Match,3.0,False,True,False,True,False,False,False,0.5333338122002326,1.0,0.8600001436600697,"partial_mismatch, hidden_agent"
planning,Discharge Planning/Follow Up,textarea,False,2225,False,1.0,[],VALID,0.25,['plan'],['plan'],"['up', 'discharge', 'follow', 'plan']",LOW,0.3691273629665375,LOW,0.1884234520324621,Uncertain,3.0,True,False,False,False,False,False,False,0.4922652444996999,1.0,0.84767957334991,hard_mismatch
symptoms_text,Symptoms/Risk Factors,textarea,False,2226,False,1.0,[],VALID,0.3333,['symptom'],"['symptom', 'text']","['symptom', 'factor', 'risk']",LOW,0.5709109902381897,MEDIUM,0.01585993880372032,Uncertain,1.5,False,True,False,False,False,False,False,0.509361278712573,1.0,0.8528083836137719,partial_mismatch
intervention_text,Intervention,textarea,False,2227,False,1.0,[],VALID,1.0,['intervention'],"['intervention', 'text']",['intervention'],HIGH,0.7627306580543518,MEDIUM,0.10011320885751766,Uncertain,0.5,False,False,False,False,False,False,False,0.6588531600735608,1.0,0.8976559480220682,
response_text,Client response to intervention,textarea,False,2228,False,1.0,[],VALID,0.3333,['response'],"['text', 'response']","['intervention', 'response', 'client']",LOW,0.39112940430641174,LOW,0.19604895855531415,Uncertain,1.5,True,False,False,True,False,False,False,0.5094835088585178,1.0,0.8528450526575553,"hard_mismatch, hidden_agent"
topicscovered_text,Topics Covered During SUD Treatment,textarea,False,2230,False,0.5,['topicscovered'],INVALID,0.0,[],"['topicscovere', 'text']","['cover', 'during', 'sud', 'treatment', 'topic']",LOW,0.16323503851890564,LOW,0.20044137680546525,Weak Match,2.5,True,False,False,False,True,True,False,0.4091029245973112,0.5,0.47273087737919334,"hard_mismatch, temporal_mismatch, token_validity_issues"
progress_text,Progress Made Towards Goals,textarea,False,2231,False,1.0,[],VALID,0.25,['progress'],"['progress', 'text']","['progress', 'make', 'towards', 'goal']",LOW,0.5319141745567322,MEDIUM,0.01926260188702328,Uncertain,2.0,False,True,False,False,False,False,False,0.4903530329331266,1.0,0.847105909879938,partial_mismatch
intervention_text,Intervention for Encounter,textarea,False,2232,False,1.0,[],VALID,0.5,['intervention'],"['intervention', 'text']","['intervention', 'encounter']",PARTIAL,0.7076697945594788,MEDIUM,-0.0186318996212557,Uncertain,1.0,False,False,False,False,False,False,False,0.556711368481467,1.0,0.86701341054444,
response_text,Client Response to Intervention During Encounter,textarea,False,2233,False,1.0,[],VALID,0.2,['response'],"['text', 'response']","['response', 'intervention', 'during', 'encounter', 'client']",LOW,0.3536277711391449,LOW,0.10797276448399097,Uncertain,2.5,True,False,False,True,True,False,False,0.45848016068694075,1.0,0.8375440482060822,"hard_mismatch, hidden_agent, temporal_mismatch"
Goals,Goals and Objectives Targeted in the Session,textarea,False,2235,False,1.0,[],VALID,0.25,['goal'],['goal'],"['goal', 'objective', 'session', 'target']",LOW,0.46531981229782104,MEDIUM,0.3036186458421015,Weak Match,3.0,False,True,False,False,True,False,False,0.5556815374419768,1.0,0.8667044612325929,"partial_mismatch, temporal_mismatch"
Response,Clients Response or Reaction to Treatment Intervention(s),textarea,False,2237,False,1.0,[],VALID,0.2,['response'],['response'],"['response', 'intervention', 'treatment', 'client', 'reaction']",LOW,0.4206300675868988,MEDIUM,0.3488689428921309,Weak Match,3.0,False,True,False,True,False,False,False,0.550849703143709,1.0,0.8652549109431127,"partial_mismatch, hidden_agent"
Observations,Significant Observations/Observation of Risk to Self or Others,textarea,False,2239,False,1.0,[],VALID,0.2,['observation'],['observation'],"['self', 'observation', 'other', 'significant', 'risk']",LOW,0.4522016644477844,MEDIUM,0.5128839544171924,Weak Match,3.0,False,True,False,False,False,False,False,0.609525685659493,1.0,0.8828577056978478,partial_mismatch
goals,Goals,textarea,False,2241,False,1.0,[],VALID,1.0,['goal'],['goal'],['goal'],HIGH,1.0,HIGH,0.5331614287186279,Weak Match,1.0,False,False,False,False,False,False,False,0.8599484286155884,1.0,0.9579845285846764,
intervention_continued,Intervention Continued,textarea,False,2244,False,1.0,[],VALID,1.0,"['intervention', 'continue']","['intervention', 'continue']","['intervention', 'continue']",HIGH,1.0,HIGH,0.9257466157770721,Exact Match,1.0,False,False,False,False,False,False,False,0.9777239847331215,1.0,0.9933171954199365,
Update_Assessment,Update/Assessment,textarea,False,2247,False,1.0,[],VALID,1.0,"['assessment', 'update']","['assessment', 'update']","['assessment', 'update']",HIGH,1.0000001192092896,HIGH,0.5791004749918209,Weak Match,1.0,False,False,False,False,False,False,False,0.8737301782603331,1.0,0.9621190534780999,
InterventionTB,Intervention,textarea,False,2252,False,1.0,[],VALID,1.0,['intervention'],"['intervention', 'tb']",['intervention'],HIGH,0.646650493144989,MEDIUM,0.22967855384934308,Weak Match,0.5,False,False,False,False,False,False,False,0.6628987140982996,1.0,0.8988696142294899,
activity_1,Coordination Activity,textarea,False,2255,False,1.0,[],VALID,0.5,['activity'],"['1', 'activity']","['coordination', 'activity']",PARTIAL,0.5783512592315674,MEDIUM,-0.20373179186677373,Partial Contradiction,1.0,False,True,False,False,False,False,False,0.46238584020943807,1.0,0.8387157520628313,partial_mismatch
activity_2,Coordination Activity,textarea,False,2257,False,1.0,[],VALID,0.5,['activity'],"['2', 'activity']","['coordination', 'activity']",PARTIAL,0.593625545501709,MEDIUM,-0.028164678756261826,Uncertain,1.0,False,False,False,False,False,False,False,0.5196382600236341,1.0,0.8558914780070902,
activity_3,Coordination Activity,textarea,False,2259,False,1.0,[],VALID,0.5,['activity'],"['3', 'activity']","['coordination', 'activity']",PARTIAL,0.5997869372367859,MEDIUM,-0.055192000976222,Uncertain,1.0,False,False,False,False,False,False,False,0.5133784808781692,1.0,0.8540135442634507,
activity_4,Coordination Activity,textarea,False,2261,False,1.0,[],VALID,0.5,['activity'],"['4', 'activity']","['coordination', 'activity']",PARTIAL,0.5805985927581787,MEDIUM,-0.035556457788029676,Uncertain,1.0,False,False,False,False,False,False,False,0.5135126404910447,1.0,0.8540537921473134,
purpose_text,Purpose of this intervention,textarea,False,2264,False,1.0,[],VALID,0.5,['purpose'],"['purpose', 'text']","['intervention', 'purpose']",PARTIAL,0.4771957993507385,MEDIUM,-0.04171245362872578,Uncertain,1.0,False,False,False,False,False,False,False,0.48064500371660385,1.0,0.844193501114981,
medical_necessity_text,Medical Necessity,textarea,False,2265,False,1.0,[],VALID,1.0,"['medical', 'necessity']","['medical', 'necessity', 'text']","['medical', 'necessity']",HIGH,0.7902005910873413,MEDIUM,0.09089515487638723,Uncertain,0.6666666666666666,False,False,False,False,False,False,False,0.6643287237891186,1.0,0.8992986171367355,
staff_role_text,Staff role,textarea,False,2266,False,1.0,[],VALID,1.0,"['staff', 'role']","['role', 'staff', 'text']","['role', 'staff']",HIGH,0.7842662930488586,MEDIUM,0.03706852305077727,Uncertain,0.6666666666666666,False,False,False,False,False,False,False,0.6464004448298907,1.0,0.8939201334489671,
behavior_text,"Participant behavior, affect, response to interventions provided",textarea,False,2267,False,1.0,[],VALID,0.1667,['behavior'],"['behavior', 'text']","['provide', 'response', 'intervention', 'affect', 'behavior', 'participant']",LOW,0.47350069880485535,MEDIUM,0.021090995836084148,Uncertain,3.0,False,True,False,False,False,False,False,0.4650475083922818,1.0,0.8395142525176845,partial_mismatch
next_steps_text,Next steps,textarea,False,2268,False,1.0,[],VALID,1.0,"['next', 'step']","['next', 'step', 'text']","['next', 'step']",HIGH,0.6292967200279236,MEDIUM,0.11936570027831271,Uncertain,0.6666666666666666,False,False,False,False,False,False,False,0.6245987260918708,1.0,0.8873796178275613,
comments_text,Comments,textarea,False,2269,False,1.0,[],VALID,1.0,['comment'],"['comment', 'text']",['comment'],HIGH,0.4963681697845459,MEDIUM,0.06269957924800336,Uncertain,0.5,False,False,False,False,False,False,False,0.5677203247097647,1.0,0.8703160974129294,
clinintervention_progress,Clinical Intervention / Progress Towards Measurable Outcomes,textarea,False,2270,False,0.5,['clinintervention'],INVALID,0.1667,['progress'],"['progress', 'clinintervention']","['clinical', 'outcome', 'measurable', 'towards', 'intervention', 'progress']",LOW,0.40826594829559326,LOW,0.2881775294636623,Weak Match,3.0,True,False,False,False,False,True,False,0.5256030433277766,0.5,0.507680912998333,"hard_mismatch, token_validity_issues"
progress_note,Progress Note,textarea,False,2271,False,1.0,[],VALID,1.0,"['progress', 'note']","['progress', 'note']","['progress', 'note']",HIGH,1.0,HIGH,0.4905681906934821,Weak Match,1.0,False,False,False,False,False,False,False,0.8471704572080446,1.0,0.9541511371624134,
intervension_focus_of_session,"What was the focus of the session (i.e. alleviation of emotional disturbances, reversal or change of maladaptive Patterns or behaviors, encouragement of personality growth or development)?",textarea,False,2272,False,0.75,['intervension'],PARTIAL,0.125,"['focus', 'session']","['focus', 'session', 'intervension']","['pattern', 'focus', 'growth', 'what', 'development', 'session', 'maladaptive', 'personality', 'encouragement', 'disturbance', 'change', 'reversal', 'behavior', 'emotional', 'ie', 'alleviation']",LOW,0.1540563404560089,LOW,-0.23560453248262123,Partial Contradiction,3.0,True,False,False,False,False,True,False,0.2880355423920163,0.75,0.6114106627176048,"hard_mismatch, token_validity_issues"
describe_intervensions_provided,Describe the interventions provided.,textarea,False,2273,False,0.6667,['intervensions'],PARTIAL,0.6667,"['describe', 'provide']","['provide', 'describe', 'intervension']","['intervention', 'describe', 'provide']",PARTIAL,0.42840057611465454,MEDIUM,0.9481697092467458,Exact Match,1.0,False,False,False,False,False,True,False,0.77964108560842,0.6667,0.7005823256825259,token_validity_issues
describe_clients_response,"Describe the client's response to the intervention, progress made toward goals and clients strengths. If progress is not being made, describe reasons and barriers to progress.",textarea,False,2274,False,1.0,[],VALID,0.2308,"['client', 'describe', 'response']","['response', 'describe', 'client']","['strength', 'make', 'reason', 'response', 'intervention', 'toward', 'barrier', 'progress', 'goal', 'if', 'client', 'not', 'describe']",LOW,0.45122307538986206,MEDIUM,0.7568456475773494,Exact Match,3.0,False,True,False,False,False,False,False,0.6855006168901634,1.0,0.905650185067049,partial_mismatch
document_the_plan,Document the plan. If there were barriers describe the plan to overcome the barriers.,textarea,False,2275,False,1.0,[],VALID,0.2857,"['document', 'plan']","['document', 'plan']","['barrier', 'plan', 'document', 'if', 'there', 'overcome', 'describe']",LOW,0.49281468987464905,MEDIUM,0.8697909029227702,Exact Match,3.0,False,True,False,False,False,False,False,0.7373516778392257,1.0,0.9212055033517677,partial_mismatch
plan_from_last_service,Plan from Last Service,textarea,False,2276,False,1.0,[],VALID,1.0,"['last', 'service', 'plan']","['last', 'service', 'plan']","['last', 'service', 'plan']",HIGH,1.0000001192092896,HIGH,0.7094420276790018,Exact Match,1.0,False,False,False,False,False,False,False,0.9128326440664875,1.0,0.9738497932199461,
employment_education,Employment/education goals addressed in this session,textarea,False,2278,False,1.0,[],VALID,0.4,"['education', 'employment']","['education', 'employment']","['session', 'address', 'goal', 'education', 'employment']",LOW,0.6319133043289185,MEDIUM,0.2217401134581662,Weak Match,2.5,False,True,False,False,True,False,False,0.5960960253361254,1.0,0.8788288076008376,"partial_mismatch, temporal_mismatch"
