report_class_id,organization_name,field_key,field_title,field_type,field_key_definition,row_id,field_key_exists_in_library_flag,structural_severity,semantic_severity,final_severity,reasons,normalized_field_key,validity_stats,token_valid_ratio,char_valid_ratio,valid_tokens,invalid_tokens,tokens,token_validity_ratio_label,containment_title,matched_tokens,key_tokens,title_tokens,containment_title_label,cosine_sim,cosine_verdict,nli_axis,nli_axis_label,len_ratio,facet_title_missing,facet_hard_mismatch,facet_partial_mismatch,facet_missing_context,facet_hidden_agent,facet_temporal_mismatch,facet_token_validity_issues
HumandevelopmentcenterF2FReport,MAC - Human Development Center,Assessment,Update/Assessment,textarea,"This field captures the thorough analysis or evaluation of a client's mental and emotional state, as observed by the therapist during the session. This often includes, but is not limited to, the client's emotional responses, mood states, behavioral patterns, coping mechanisms, and relational dynamics. It may also touch upon life transitions or events impacting the client's well-being, as well as the client's recognition and management of their emotional health. It may also include screening and/or assessment results from evaluations conducted and self report tools..",2250,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HumandevelopmentcenterF2FReport,MAC - Human Development Center,Intervention,Type of Focused Intervention (If Applicable),checkbox,"The Field ‘intervention' refers to the various therapeutic techniques, strategies, or actions that a therapist employs to help clients address and work through their challenges. These interventions are designed to promote positive change, enhance coping skills, and facilitate personal growth. The specific interventions used can vary depending on the therapeutic approach, the goals of therapy, and the needs of the individual client. These can range from positive reinforcement and radical acceptance to cognitive-behavioral methods and solution-focused brief therapy. The interventions are the therapist’s way of assisting the client to proceed towards their therapeutic goals.",2251,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HumandevelopmentcenterF2FReport,MAC - Human Development Center,InterventionTB,Intervention,textarea,,2252,False,1.0,0.6408840090154321,0.8922652027046296,,intervention tb,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['intervention', 'tb'], 'invalid_tokens': [], 'tokens': ['intervention', 'tb']}",1.0,1.0,"['intervention', 'tb']",[],"['intervention', 'tb']",VALID,1.0,['intervention'],"['tb', 'intervention']",['intervention'],HIGH,0.5732681155204773,MEDIUM,0.22967858119762957,Weak Match,0.5,False,False,False,False,False,False,False
HumandevelopmentcenterF2FReport,MAC - Human Development Center,Plan,Plan,textarea,"This field describes the future steps or action strategies for the patient's treatment. This is not your overall treatment plan, but what the therapist hopes to accomplish and the actions they and/or the client would like to take between sessions.It describes the specific plans or actions that are intended for the client, based on their unique situations, feelings and thoughts. It involves outlining practical steps to be taken by the client regarding their situation and work in therapy like investigating job options, making appointments, adjusting medication adherence, working on recognizing cognitive distortions or practicing coping skills. It’s usually used for documenting the decisions made, proposed strategies, as well as steps for future engagement and sessions. It is also used for recording barriers in treatment as observed by the therapist and outlining the steps to overcome them.",2253,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HVMHCCaseManagementReport,Easterseals Emerge PCE,activity_type_1,Type of Coordination Activity,checkbox,,2254,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HVMHCCaseManagementReport,Easterseals Emerge PCE,activity_1,Coordination Activity,textarea,,2255,False,1.0,0.48942293236211526,0.8468268797086345,partial_mismatch,activity 1,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['activity', '1'], 'invalid_tokens': [], 'tokens': ['activity', '1']}",1.0,1.0,"['activity', '1']",[],"['activity', '1']",VALID,0.5,['activity'],"['activity', '1']","['activity', 'coordination']",PARTIAL,0.6684746146202087,MEDIUM,-0.20373150674649115,Partial Contradiction,1.0,False,False,True,False,False,False,False
HVMHCCaseManagementReport,Easterseals Emerge PCE,activity_type_2,Type of Coordination Activity,checkbox,,2256,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HVMHCCaseManagementReport,Easterseals Emerge PCE,activity_2,Coordination Activity,textarea,,2257,False,1.0,0.5367655099224069,0.8610296529767221,,activity 2,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['activity', '2'], 'invalid_tokens': [], 'tokens': ['activity', '2']}",1.0,1.0,"['activity', '2']",[],"['activity', '2']",VALID,0.5,['activity'],"['activity', '2']","['activity', 'coordination']",PARTIAL,0.6507161259651184,MEDIUM,-0.02816442622376217,Uncertain,1.0,False,False,False,False,False,False,False
HVMHCCaseManagementReport,Easterseals Emerge PCE,activity_type_3,Type of Coordination Activity,checkbox,,2258,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HVMHCCaseManagementReport,Easterseals Emerge PCE,activity_3,Coordination Activity,textarea,,2259,False,1.0,0.5314982365140537,0.8594494709542161,,activity 3,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['activity', '3'], 'invalid_tokens': [], 'tokens': ['activity', '3']}",1.0,1.0,"['activity', '3']",[],"['activity', '3']",VALID,0.5,['activity'],"['activity', '3']","['activity', 'coordination']",PARTIAL,0.6601853966712952,MEDIUM,-0.055191274957783074,Uncertain,1.0,False,False,False,False,False,False,False
HVMHCCaseManagementReport,Easterseals Emerge PCE,activity_type_4,Type of Coordination Activity,checkbox,,2260,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HVMHCCaseManagementReport,Easterseals Emerge PCE,activity_4,Coordination Activity,textarea,,2261,False,1.0,0.5366779155292254,0.8610033746587675,,activity 4,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['activity', '4'], 'invalid_tokens': [], 'tokens': ['activity', '4']}",1.0,1.0,"['activity', '4']",[],"['activity', '4']",VALID,0.5,['activity'],"['activity', '4']","['activity', 'coordination']",PARTIAL,0.6578164100646973,MEDIUM,-0.03555669163394599,Uncertain,1.0,False,False,False,False,False,False,False
IndependenceCenterCommunitySupportReport,independencecenter,note_type,Note Type,dropdown,,2262,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IndependenceCenterCommunitySupportReport,independencecenter,contact_type,Contact Type,dropdown,,2263,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IndependenceCenterCommunitySupportReport,independencecenter,purpose_text,Purpose of this intervention,textarea,,2264,False,1.0,0.47131081014237813,0.8413932430427133,,purpose text,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['purpose', 'text'], 'invalid_tokens': [], 'tokens': ['purpose', 'text']}",1.0,1.0,"['purpose', 'text']",[],"['purpose', 'text']",VALID,0.5,['purpose'],"['text', 'purpose']","['intervention', 'purpose']",PARTIAL,0.4460815489292145,MEDIUM,-0.04171218178795398,Uncertain,1.0,False,False,False,False,False,False,False
IndependenceCenterCommunitySupportReport,independencecenter,medical_necessity_text,Medical Necessity,textarea,,2265,False,1.0,0.664328636797359,0.8992985910392076,,medical necessity text,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['medical', 'necessity', 'text'], 'invalid_tokens': [], 'tokens': ['medical', 'necessity', 'text']}",1.0,1.0,"['medical', 'necessity', 'text']",[],"['medical', 'necessity', 'text']",VALID,1.0,"['medical', 'necessity']","['medical', 'necessity', 'text']","['medical', 'necessity']",HIGH,0.7902004718780518,MEDIUM,0.09089498411314503,Uncertain,0.6666666666666666,False,False,False,False,False,False,False
IndependenceCenterCommunitySupportReport,independencecenter,staff_role_text,Staff role,textarea,,2266,False,1.0,0.6558062366459362,0.8967418709937808,,staff role text,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['staff', 'role', 'text'], 'invalid_tokens': [], 'tokens': ['staff', 'role', 'text']}",1.0,1.0,"['staff', 'role', 'text']",[],"['staff', 'role', 'text']",VALID,1.0,"['staff', 'role']","['role', 'text', 'staff']","['role', 'staff']",HIGH,0.8156187534332275,MEDIUM,0.03706870205322686,Uncertain,0.6666666666666666,False,False,False,False,False,False,False
IndependenceCenterCommunitySupportReport,independencecenter,behavior_text,"Participant behavior, affect, response to interventions provided",textarea,,2267,False,1.0,0.45832162113852865,0.8374964863415586,partial_mismatch,behavior text,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['behavior', 'text'], 'invalid_tokens': [], 'tokens': ['behavior', 'text']}",1.0,1.0,"['behavior', 'text']",[],"['behavior', 'text']",VALID,0.1667,['behavior'],"['behavior', 'text']","['intervention', 'response', 'provide', 'affect', 'participant', 'behavior']",LOW,0.45108118653297424,MEDIUM,0.021090883928788075,Uncertain,1.5,False,False,True,False,False,False,False
IndependenceCenterCommunitySupportReport,independencecenter,next_steps_text,Next steps,textarea,,2268,False,1.0,0.6272922204529645,0.8881876661358893,,next steps text,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['next', 'steps', 'text'], 'invalid_tokens': [], 'tokens': ['next', 'steps', 'text']}",1.0,1.0,"['next', 'steps', 'text']",[],"['next', 'steps', 'text']",VALID,1.0,"['next', 'step']","['next', 'text', 'step']","['next', 'step']",HIGH,0.6382752656936646,MEDIUM,0.1193654691495505,Uncertain,0.6666666666666666,False,False,False,False,False,False,False
IndependenceCenterCommunitySupportReport,independencecenter,comments_text,Comments,textarea,,2269,False,1.0,0.567720263449004,0.8703160790347011,,comments text,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['comments', 'text'], 'invalid_tokens': [], 'tokens': ['comments', 'text']}",1.0,1.0,"['comments', 'text']",[],"['comments', 'text']",VALID,1.0,['comment'],"['comment', 'text']",['comment'],HIGH,0.49636808037757874,MEDIUM,0.0626994644524343,Uncertain,0.5,False,False,False,False,False,False,False
ISKTherapyNoteReport,Integrated Services of Kalamazoo,clinintervention_progress,Clinical Intervention / Progress Towards Measurable Outcomes,textarea,,2270,False,0.5,0.535158227234809,0.5105474681704427,"partial_mismatch, token_validity_issues",clinintervention progress,"{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.3333, 'valid_tokens': ['progress'], 'invalid_tokens': ['clinintervention'], 'tokens': ['clinintervention', 'progress']}",0.5,0.3333,['progress'],['clinintervention'],"['clinintervention', 'progress']",INVALID,0.1667,['progress'],"['clinintervention', 'progress']","['outcome', 'clinical', 'measurable', 'towards', 'progress', 'intervention']",LOW,0.44011831283569336,MEDIUM,0.2881757779470035,Weak Match,1.5,False,False,True,False,False,False,True
JudsonIndividualTherapyNoteReport,Gulf Coast Center,progress_note,Progress Note,textarea,,2271,False,1.0,0.847170556558774,0.9541511669676321,,progress note,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['progress', 'note'], 'invalid_tokens': [], 'tokens': ['progress', 'note']}",1.0,1.0,"['progress', 'note']",[],"['progress', 'note']",VALID,1.0,"['progress', 'note']","['progress', 'note']","['progress', 'note']",HIGH,1.0000001192092896,HIGH,0.49056840265329105,Weak Match,1.0,False,False,False,False,False,False,False
LifestreamReport,LifeStream,intervension_focus_of_session,"What was the focus of the session (i.e. alleviation of emotional disturbances, reversal or change of maladaptive Patterns or behaviors, encouragement of personality growth or development)?",textarea,,2272,False,0.75,0.31422384755967486,0.6192671542679024,"hard_mismatch, partial_mismatch, token_validity_issues",intervension focus of session,"{'token_valid_ratio': 0.75, 'char_valid_ratio': 0.5385, 'valid_tokens': ['focus', 'of', 'session'], 'invalid_tokens': ['intervension'], 'tokens': ['intervension', 'focus', 'of', 'session']}",0.75,0.5385,"['focus', 'of', 'session']",['intervension'],"['intervension', 'focus', 'of', 'session']",PARTIAL,0.125,"['focus', 'session']","['session', 'focus', 'intervension']","['session', 'encouragement', 'ie', 'maladaptive', 'focus', 'emotional', 'change', 'personality', 'disturbance', 'pattern', 'growth', 'development', 'reversal', 'what', 'alleviation', 'behavior']",LOW,0.24135076999664307,LOW,-0.23560461146439354,Partial Contradiction,1.5,False,True,True,False,False,False,True
LifestreamReport,LifeStream,describe_intervensions_provided,Describe the interventions provided.,textarea,,2273,False,0.6667,0.7775542357203367,0.6999562707161009,token_validity_issues,describe intervensions provided,"{'token_valid_ratio': 0.6667, 'char_valid_ratio': 0.5517, 'valid_tokens': ['describe', 'provided'], 'invalid_tokens': ['intervensions'], 'tokens': ['describe', 'intervensions', 'provided']}",0.6667,0.5517,"['describe', 'provided']",['intervensions'],"['describe', 'intervensions', 'provided']",INVALID,0.6667,"['provide', 'describe']","['provide', 'describe', 'intervension']","['provide', 'describe', 'intervention']",PARTIAL,0.4214443564414978,MEDIUM,0.948169762626291,Exact Match,1.0,False,False,False,False,False,False,True
LifestreamReport,LifeStream,describe_clients_response,"Describe the client's response to the intervention, progress made toward goals and clients strengths. If progress is not being made, describe reasons and barriers to progress.",textarea,,2274,False,1.0,0.6800806731266359,0.9040242019379907,partial_mismatch,describe clients response,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['describe', 'clients', 'response'], 'invalid_tokens': [], 'tokens': ['describe', 'clients', 'response']}",1.0,1.0,"['describe', 'clients', 'response']",[],"['describe', 'clients', 'response']",VALID,0.2308,"['describe', 'client', 'response']","['describe', 'client', 'response']","['make', 'describe', 'progress', 'intervention', 'if', 'response', 'barrier', 'goal', 'not', 'toward', 'reason', 'strength', 'client']",LOW,0.43315568566322327,MEDIUM,0.75684655809223,Exact Match,1.5,False,False,True,False,False,False,False
LifestreamReport,LifeStream,document_the_plan,Document the plan. If there were barriers describe the plan to overcome the barriers.,textarea,,2275,False,1.0,0.7603939607425816,0.9281181882227745,partial_mismatch,document the plan,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['document', 'the', 'plan'], 'invalid_tokens': [], 'tokens': ['document', 'the', 'plan']}",1.0,1.0,"['document', 'the', 'plan']",[],"['document', 'the', 'plan']",VALID,0.2857,"['document', 'plan']","['document', 'plan']","['describe', 'if', 'barrier', 'overcome', 'document', 'there', 'plan']",LOW,0.569622278213501,MEDIUM,0.8697909242617711,Exact Match,1.5,False,False,True,False,False,False,False
LifestreamReport,LifeStream,plan_from_last_service,Plan from Last Service,textarea,,2276,False,1.0,0.9128325227396558,0.9738497568218967,,plan from last service,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['plan', 'from', 'last', 'service'], 'invalid_tokens': [], 'tokens': ['plan', 'from', 'last', 'service']}",1.0,1.0,"['plan', 'from', 'last', 'service']",[],"['plan', 'from', 'last', 'service']",VALID,1.0,"['plan', 'service', 'last']","['last', 'service', 'plan']","['last', 'service', 'plan']",HIGH,1.0,HIGH,0.7094417424655198,Exact Match,1.0,False,False,False,False,False,False,False
LincolnBehavioralHousingProgressNoteReport,All Points North,housing_intervention,Content / Intervention and Progress,textarea,,2284,False,1.0,0.3592967155197506,0.8077890146559251,hard_mismatch,housing intervention,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['housing', 'intervention'], 'invalid_tokens': [], 'tokens': ['housing', 'intervention']}",1.0,1.0,"['housing', 'intervention']",[],"['housing', 'intervention']",VALID,0.3333,['intervention'],"['housing', 'intervention']","['content', 'progress', 'intervention']",LOW,0.36425894498825073,LOW,-0.2777032265890821,Strong Contradiction,1.5,False,True,False,False,False,False,False
LincolnBehavioralPeerServicesNoteReport,All Points North,peer_intervention,Content / Intervention and Progress,textarea,,2285,False,1.0,0.413589094861745,0.8240767284585234,partial_mismatch,peer intervention,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['peer', 'intervention'], 'invalid_tokens': [], 'tokens': ['peer', 'intervention']}",1.0,1.0,"['peer', 'intervention']",[],"['peer', 'intervention']",VALID,0.3333,['intervention'],"['intervention', 'peer']","['content', 'progress', 'intervention']",LOW,0.5173162817955017,MEDIUM,-0.24978596558968474,Partial Contradiction,1.5,False,False,True,False,False,False,False
LincolnBehavioralResidentialProgressNoteReport,Lincoln Behavioral Services,residential_progress,"Progress (or lack of) towards Treatment Plans, Goals, Objectives addressed by this Progress Note",textarea,,2286,False,1.0,0.2831640628217166,0.7849492188465149,hard_mismatch,residential progress,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['residential', 'progress'], 'invalid_tokens': [], 'tokens': ['residential', 'progress']}",1.0,1.0,"['residential', 'progress']",[],"['residential', 'progress']",VALID,0.1111,['progress'],"['progress', 'residential']","['lack', 'objective', 'address', 'progress', 'towards', 'goal', 'note', 'treatment', 'plan']",LOW,0.1978677213191986,LOW,-0.29102084524680993,Strong Contradiction,1.5,False,True,False,False,False,False,False
LincolnBehavioralResidentialProgressNoteReport,Lincoln Behavioral Services,residential_assessment_plan,Case Manager's Assessment / Plan of Action,textarea,,2287,False,1.0,0.30218564011191873,0.7906556920335756,hard_mismatch,residential assessment plan,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['residential', 'assessment', 'plan'], 'invalid_tokens': [], 'tokens': ['residential', 'assessment', 'plan']}",1.0,1.0,"['residential', 'assessment', 'plan']",[],"['residential', 'assessment', 'plan']",VALID,0.4,"['assessment', 'plan']","['assessment', 'residential', 'plan']","['manager', 'case', 'assessment', 'plan', 'action']",LOW,0.5153059363365173,MEDIUM,-0.6413538026301215,Strong Contradiction,1.5,False,True,False,False,False,False,False
LincolnCalAIMProgressNote,Lincoln,lincoln_service,Service,textarea,,2288,False,1.0,0.5858070885372725,0.8757421265611817,,lincoln service,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['lincoln', 'service'], 'invalid_tokens': [], 'tokens': ['lincoln', 'service']}",1.0,1.0,"['lincoln', 'service']",[],"['lincoln', 'service']",VALID,1.0,['service'],"['lincoln', 'service']",['service'],HIGH,0.6480051875114441,MEDIUM,-0.028648225720535842,Uncertain,0.5,False,False,False,False,False,False,False
LincolnCalAIMProgressNote,Lincoln,lincoln_next_steps,"Next Steps including, but not limited to, planned action steps by the provider or by the beneficiary, collaboration with the beneficiary, collaboration with other provider(s) and any update to the problem list as appropriate.",textarea,,2289,False,1.0,0.27687476761204627,0.7830624302836138,hard_mismatch,lincoln next steps,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['lincoln', 'next', 'steps'], 'invalid_tokens': [], 'tokens': ['lincoln', 'next', 'steps']}",1.0,1.0,"['lincoln', 'next', 'steps']",[],"['lincoln', 'next', 'steps']",VALID,0.1176,"['next', 'step']","['next', 'lincoln', 'step']","['but', 'any', 'step', 'beneficiary', 'appropriate', 'provider', 'list', 'next', 'other', 'limit', 'update', 'collaboration', 'problem', 'include', 'not', 'plan', 'action']",LOW,0.15315693616867065,LOW,-0.2694410441285164,Strong Contradiction,1.5,False,True,False,False,False,False,False
MasadaProgressNoteReport,Masada,summary_text,Summary,textarea,,2290,False,1.0,0.6985965012583828,0.9095789503775148,,summary text,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['summary', 'text'], 'invalid_tokens': [], 'tokens': ['summary', 'text']}",1.0,1.0,"['summary', 'text']",[],"['summary', 'text']",VALID,1.0,['summary'],"['summary', 'text']",['summary'],HIGH,0.7208802700042725,MEDIUM,0.27444140085700364,Weak Match,0.5,False,False,False,False,False,False,False
MasadaProgressNoteReport,Masada,more_check,Will you need more space for Summary?,checkbox,,2291,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MasadaProgressNoteReport,Masada,additional_summary_text,Additional Summary,textarea,,2292,False,1.0,0.7377485094522901,0.921324552835687,,additional summary text,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['additional', 'summary', 'text'], 'invalid_tokens': [], 'tokens': ['additional', 'summary', 'text']}",1.0,1.0,"['additional', 'summary', 'text']",[],"['additional', 'summary', 'text']",VALID,1.0,"['summary', 'additional']","['summary', 'text', 'additional']","['summary', 'additional']",HIGH,0.8021863698959351,MEDIUM,0.3236419949450321,Weak Match,0.6666666666666666,False,False,False,False,False,False,False
Maumeereport,Advocates,focus,"What was the focus of the session (i.e alleviation of emotional disturbances, reversal or change of maladaptive Patters or behaviors, encouragement of personality growth or development)?",textarea,,2294,False,1.0,0.4256624082187161,0.8276987224656147,"hard_mismatch, temporal_mismatch",focus,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['focus'], 'invalid_tokens': [], 'tokens': ['focus']}",1.0,1.0,['focus'],[],['focus'],VALID,0.0625,['focus'],['focus'],"['session', 'encouragement', 'ie', 'maladaptive', 'focus', 'emotional', 'change', 'personality', 'disturbance', 'growth', 'development', 'reversal', 'what', 'alleviation', 'behavior', 'patter']",LOW,0.20690515637397766,LOW,0.19113620435507628,Uncertain,1.5,False,True,False,False,False,True,False
Maumeereport,Advocates,interventions,Describe the interventions provided,textarea,"The Field ‘interventions' refers to the various therapeutic techniques, strategies, or actions that a therapist employs to help clients address and work through their challenges. These interventions are designed to promote positive change, enhance coping skills, and facilitate personal growth. The specific interventions used can vary depending on the therapeutic approach, the goals of therapy, and the needs of the individual client. These can range from positive reinforcement and radical acceptance to cognitive-behavioral methods and solution-focused brief therapy. The interventions are the therapist’s way of assisting the client to proceed towards their therapeutic goals.",2295,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maumeereport,Advocates,response,"Describe the client's response to the intervention, progress made toward goals and clients strengths. If progress is not being made, describe reasons and barrier to progress.",textarea,,2296,False,1.0,0.44670696705742496,0.8340120901172274,"hard_mismatch, hidden_agent",response,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,0.0769,['response'],['response'],"['make', 'describe', 'progress', 'intervention', 'if', 'response', 'barrier', 'goal', 'not', 'toward', 'reason', 'strength', 'client']",LOW,0.2645440995693207,LOW,0.19884579062209592,Uncertain,1.5,False,True,False,False,True,False,False
Maumeereport,Advocates,plan,Document the plan. If there were barriers describe the plan to overcome the barriers.,textarea,"This field describes the future steps or action strategies for the patient's treatment. This is not your overall treatment plan, but what the therapist hopes to accomplish and the actions they and/or the client would like to take between sessions.It describes the specific plans or actions that are intended for the client, based on their unique situations, feelings and thoughts. It involves outlining practical steps to be taken by the client regarding their situation and work in therapy like investigating job options, making appointments, adjusting medication adherence, working on recognizing cognitive distortions or practicing coping skills. It’s usually used for documenting the decisions made, proposed strategies, as well as steps for future engagement and sessions. It is also used for recording barriers in treatment as observed by the therapist and outlining the steps to overcome them.",2297,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MaumeeTBSReport,Maumee Valley,progress,"Progress Note: Brief summary to include: Intervention, Progress, Response, and Plan",textarea,"This field contains information on the client’s progress toward their treatment goals or objectives, including their current state, actions taken, improvements or achievements, and ongoing struggles and difficulties.",2298,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MentalhealthresourcesF2FReport,Codac,GoalTB,Client Goal Addressed (FACE TO FACE ONLY),textarea,,2299,False,1.0,0.428937138565973,0.8286811415697919,"hard_mismatch, hidden_agent",goal tb,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['goal', 'tb'], 'invalid_tokens': [], 'tokens': ['goal', 'tb']}",1.0,1.0,"['goal', 'tb']",[],"['goal', 'tb']",VALID,0.2,['goal'],"['goal', 'tb']","['address', 'goal', 'only', 'face', 'client']",LOW,0.2983931303024292,LOW,0.06473066491748086,Uncertain,1.5,False,True,False,False,True,False,False
MentalhealthresourcesF2FReport,Codac,Goal,,checkbox,,2300,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MentalhealthresourcesF2FReport,Codac,Intervention,,checkbox,"The Field ‘intervention' refers to the various therapeutic techniques, strategies, or actions that a therapist employs to help clients address and work through their challenges. These interventions are designed to promote positive change, enhance coping skills, and facilitate personal growth. The specific interventions used can vary depending on the therapeutic approach, the goals of therapy, and the needs of the individual client. These can range from positive reinforcement and radical acceptance to cognitive-behavioral methods and solution-focused brief therapy. The interventions are the therapist’s way of assisting the client to proceed towards their therapeutic goals.",2301,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MentalhealthresourcesF2FReport,Codac,InterventionTB,Staff Intervention (FACE TO FACE ONLY),textarea,,2302,False,1.0,0.5536826955202581,0.8661048086560774,"hard_mismatch, hidden_agent",intervention tb,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['intervention', 'tb'], 'invalid_tokens': [], 'tokens': ['intervention', 'tb']}",1.0,1.0,"['intervention', 'tb']",[],"['intervention', 'tb']",VALID,0.25,['intervention'],"['tb', 'intervention']","['only', 'face', 'intervention', 'staff']",LOW,0.38746488094329834,LOW,0.3748107707908949,Weak Match,1.5,False,True,False,False,True,False,False
MentalhealthresourcesF2FReport,Codac,Response,,checkbox,,2303,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MentalhealthresourcesF2FReport,Codac,ResponseTB,Client Response to Intervention (FACE TO FACE ONLY),textarea,,2304,False,1.0,0.5148389141185924,0.8544516742355777,"hard_mismatch, hidden_agent",response tb,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response', 'tb'], 'invalid_tokens': [], 'tokens': ['response', 'tb']}",1.0,1.0,"['response', 'tb']",[],"['response', 'tb']",VALID,0.2,['response'],"['tb', 'response']","['intervention', 'response', 'only', 'face', 'client']",LOW,0.2831345498561859,LOW,0.366328497205789,Weak Match,1.5,False,True,False,False,True,False,False
MentalhealthresourcesF2FReport,Codac,Plan,,checkbox,"This field describes the future steps or action strategies for the patient's treatment. This is not your overall treatment plan, but what the therapist hopes to accomplish and the actions they and/or the client would like to take between sessions.It describes the specific plans or actions that are intended for the client, based on their unique situations, feelings and thoughts. It involves outlining practical steps to be taken by the client regarding their situation and work in therapy like investigating job options, making appointments, adjusting medication adherence, working on recognizing cognitive distortions or practicing coping skills. It’s usually used for documenting the decisions made, proposed strategies, as well as steps for future engagement and sessions. It is also used for recording barriers in treatment as observed by the therapist and outlining the steps to overcome them.",2305,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MentalhealthresourcesF2FReport,Codac,PlanTB,Plan (What are the next Steps):,textarea,,2306,False,1.0,0.47084920556180954,0.8412547616685428,"partial_mismatch, temporal_mismatch",plan tb,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['plan', 'tb'], 'invalid_tokens': [], 'tokens': ['plan', 'tb']}",1.0,1.0,"['plan', 'tb']",[],"['plan', 'tb']",VALID,0.25,['plan'],"['tb', 'plan']","['next', 'what', 'plan', 'step']",LOW,0.420041561126709,MEDIUM,0.0661224574126563,Uncertain,1.5,False,False,True,False,False,True,False
MentalhealthresourcesReportSUDF2F,MAC - Mental Health Resources,Notes,,checkbox,"This field usually includes any additional observations or comments from the therapist about the client's current state, behaviors, or treatment progress. It can sometimes include more general information of worth-noting issues that happened during the session or the meeting.",2307,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MentalhealthresourcesReportSUDF2F,MAC - Mental Health Resources,NotesTB,Notes:,textarea,,2308,False,1.0,0.6539646577782859,0.8961893973334858,,notes tb,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['notes', 'tb'], 'invalid_tokens': [], 'tokens': ['notes', 'tb']}",1.0,1.0,"['notes', 'tb']",[],"['notes', 'tb']",VALID,1.0,['note'],"['tb', 'note']",['note'],HIGH,0.5426419377326965,MEDIUM,0.30390692152825666,Weak Match,0.5,False,False,False,False,False,False,False
